,sy_pnum,pl_orbper,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_imppar,st_teff,st_mass,st_met,st_logg
1530,2.0,0.571299,0.1069635593220339,282.63508474576275,948.542372881356,79.528,0.6000000000000001,5590.0,0.97,0.08,4.54
1531,2.0,0.5710000000000001,0.12148898305084745,260.7620338983051,979.3050847457627,86.79342372881355,0.5680677966101695,5496.0,0.9,0.06,4.42
1532,2.0,0.5712119999999999,0.09737033898305084,284.7706779661017,928.2881355932203,89.7,0.5620338983050848,5613.0,0.7944067796610169,0.01,4.6
1533,2.0,13.334615,0.09737033898305084,277.3977966101695,910.271186440678,90.2,0.5550338983050848,5613.0,0.7872881355932205,0.01,4.6
1534,2.0,13.339079000000002,0.10572627118644068,180.39830508474577,741.0,87.84113559322034,0.41,5617.0,0.97,0.13,4.45
1535,2.0,13.338770000000002,0.1537915254237288,48.06338983050847,757.1694915254237,88.91861016949153,0.3675762711864407,5053.573389830508,0.8679661016949152,-0.0635593220338983,4.541355932203389
1536,2.0,13.338687,0.1417406779661017,49.19593220338984,757.1694915254237,88.91622033898304,0.47,5074.09254237288,0.8661016949152541,-0.0502542372881356,4.517627118644068
1537,2.0,13.339746,0.1069635593220339,282.63508474576275,923.0677966101695,88.63,0.5563559322033899,5590.0,0.97,0.08,4.54
1538,2.0,13.3387,0.10036525423728813,64.0,722.0,89.0,0.47,5496.0,0.92,0.06,4.42
1539,2.0,13.341245,0.0,280.10118644067796,923.0677966101695,87.2,0.5461694915254238,5590.0,0.93,0.025,4.56
1540,2.0,13.3397,0.18,170.27847457627118,774.0,89.35,0.31,5470.0,0.94,-0.025,4.53
1541,0.0,8.1344,0.14118983050847456,96.60677966101696,746.457627118644,88.125406779661,0.4680169491525424,4982.830338983051,1.1277966101694916,0.010203389830508468,4.383559322033899
1542,0.0,8.133218,0.08061101694915253,458.84525423728815,1090.4745762711864,88.85799999999999,0.4858474576271186,5966.0,0.7964406779661016,0.01,4.33
1543,0.0,17.78804,0.14421355932203386,47.03186440677966,659.2881355932203,88.45189830508475,0.4707135593220338,5175.8591525423735,0.9010169491525426,-0.13194915254237288,4.3272881355932205
1544,0.0,2.52894,0.07576271186440678,453.58576271186445,1314.1864406779662,85.65122033898304,0.5355762711864407,5460.5208474576275,1.0708474576271187,-0.06159322033898306,4.294576271186441
1545,0.0,2.311162,0.07859322033898304,501.57559322033904,1281.7627118644068,85.4120338983051,0.88,5426.1900000000005,1.0793220338983052,-0.07076271186440677,4.294915254237289
1546,0.0,3.128977,0.08528559322033898,159.36542372881354,853.6101694915254,87.62323728813558,0.166,5140.0,1.48,0.035,4.62
1547,0.0,0.872893,0.06423728813559322,522.8061016949152,1396.5254237288136,82.4134406779661,0.5048305084745762,5244.481864406781,0.966779661016949,-0.17901694915254243,4.257966101694915
1548,0.0,15.35092,0.10258559322033899,162.43,734.0,88.137,0.63,5417.0,0.94,0.042084745762711866,4.46
1549,0.0,15.781320000000001,0.12971186440677968,41.6177966101695,741.0,88.25359322033897,0.68,5259.167118644069,0.9249152542372882,-0.12125423728813559,4.2740677966101694
1550,0.0,5.20256,0.11362457627118644,193.6630508474576,1000.0,86.7194237288136,0.42,5489.0,0.96,0.0248135593220339,4.42
1551,0.0,16.772170000000003,0.0761906779661017,162.66915254237287,1173.0,87.33323728813558,0.63,4898.0,0.7515254237288137,-0.07781355932203392,4.419322033898305
1552,0.0,16.770556,0.09171440677966101,161.35288135593223,804.2542372881356,86.74,0.5714406779661018,4939.0,0.7496610169491524,-0.04,3.54
1553,0.0,48.249552,0.08430254237288135,431.00966101694917,907.9152542372881,89.554,0.47994915254237286,5792.0,0.7733898305084745,0.0,4.52
1554,0.0,25.988289,0.11950932203389829,113.51406779661018,772.4745762711865,67.063,0.5777796610169492,4382.0,0.6367796610169492,-0.72,2.07
1555,0.0,18.696460000000002,0.1111635593220339,153.65932203389826,571.0,86.77781355932204,0.42,5212.0,0.89,-0.006203389830508475,4.62
1556,0.0,12.20239,0.10545508474576269,342.82881355932204,812.0,86.41789830508475,0.4,5869.0,1.06,-0.05823728813559322,4.45
1557,0.0,4.187869999999999,0.0994042372881356,260.24169491525424,1142.0,87.69037288135593,0.56,5589.98,0.99,0.21100000000000002,4.46
1558,0.0,19.57572,0.09737033898305084,277.3977966101695,910.271186440678,89.26899999999999,0.5621186440677965,5611.0,0.8071186440677967,0.06,4.55
1559,0.0,19.578329999999998,0.10830254237288135,170.77491525423727,644.0,87.8447966101695,0.42,5613.0,0.99,0.05657627118644068,4.49
